"","Gene","reg_within","reg_between","targ_within","targ_between"
"728","nurse_LOC105838802",0.732458085841853,0.108832648742253,0.70709520240461,0.0944144523851531
"729","nurse_LOC105837170",0.188426032030385,0.112914615719655,0.344457652290012,0.344800585865729
"730","nurse_LOC105835736",0.630356680981922,0.07650354842805,0.698368594088451,0.0947785601945909
"731","nurse_LOC105837681",1.16338199041244,0.100131697176522,0.751130879368207,0.0869947094571741
"732","nurse_LOC105831970",1.10744342429851,0.126391242192111,0.717164869626854,0.117357380976055
"733","nurse_LOC105830793",0.577836902384926,0.071038612604185,0.684596609990429,0.0903096563477425
"734","nurse_LOC105834698",0.418256467043807,0.0828094925992683,0.566804967827647,0.157598931914702
"735","nurse_LOC105831377",0.489182594190657,0.0951688413416858,0.546455294169096,0.19515938416713
"736","nurse_LOC105831937",0.925160894695639,0.0791889332807413,0.77223193526472,0.0599813264328121
"737","nurse_LOC105833492",0.586147421776,0.07519957503097,0.651073919119981,0.114581165242801
"738","nurse_LOC105838004",0.629884609890759,0.0776589587993665,0.685957694879614,0.0905297680741696
"739","nurse_LOC105830156",0.623601728934613,0.087107670052228,0.674159081096919,0.0982395161582077
"740","nurse_LOC105832102",0.840540683455218,0.0961212551790032,0.678900498627261,0.12047474886895
"741","nurse_LOC105835173",0.621392666895467,0.072689436172097,0.674881412170026,0.106963474723679
"742","nurse_LOC105830590",0.684200111903128,0.152149328789132,0.657689745111342,0.131263373220839
"743","nurse_LOC105827748",0.290514743637115,0.242103395114579,0.349304554939298,0.400577162776976
"744","nurse_LOC105835138",0.601072116798046,0.0993403325585633,0.625245050124041,0.14703873560153
"745","nurse_LOC105833536",0.691611915736128,0.0864411196021107,0.73615188914491,0.0823312592218565
"746","nurse_LOC105830382",0.724891608070264,0.0580177781612083,0.737748710231732,0.0735186037925036
"747","nurse_LOC105837077",0.782874400382614,0.0962121108416234,0.702027632016749,0.0876733326640843
"748","nurse_LOC105830240",0.772633470321671,0.0926241980837585,0.751864328125504,0.0682191133985291
"749","nurse_LOC105835604",0.560028149888964,0.125407030092947,0.610164951721803,0.154926832585361
"750","nurse_LOC105834144",0.522393925609972,0.0968832033811855,0.66731843746646,0.110353230638095
"751","nurse_LOC105834708",0.186677379950287,0.400646084595116,0.147739762332089,0.615092387578459
"752","nurse_LOC105835958",0.521209607792905,0.122827551709064,0.552261886300526,0.198294711627856
"753","nurse_LOC105837148",0.327116324695602,0.419208864210049,0.274279749147833,0.513057729803429
"754","nurse_LOC105830146",0.519223072822385,0.0931322923970678,0.630890208428455,0.138239597415295
"755","nurse_LOC105837502",0.743628456067207,0.131379808355663,0.665944309871997,0.147433446184952
